template;asset_path;filename;category;action;variant;brief_fr;used_in_files;used_in_count
pato-master;pato-master/images/blog-07.jpg;blog-07.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog.html;1
pato-master;pato-master/images/blog-10.jpg;blog-10.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog.html;1
pato-master;pato-master/images/blog-11.jpg;blog-11.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog-detail.html | pato-master/blog.html;2
pato-master;pato-master/images/blog-12.jpg;blog-12.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog-detail.html | pato-master/blog.html;2
pato-master;pato-master/images/blog-13.jpg;blog-13.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog-detail.html | pato-master/blog.html;2
pato-master;pato-master/images/blog-14.jpg;blog-14.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog-detail.html | pato-master/blog.html;2
pato-master;pato-master/images/blog-15.jpg;blog-15.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;pato-master/blog-detail.html | pato-master/blog.html;2
pato-master;pato-master/images/booking-01.jpg;booking-01.jpg;reservation;a_regenerer;base;Photo de reservation montrant table dressee ou ambiance de salle.;pato-master/index.html;1
pato-master;pato-master/images/dinner-01.jpg;dinner-01.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/dinner-02.jpg;dinner-02.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/dinner-03.jpg;dinner-03.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/dinner-04.jpg;dinner-04.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/dinner-05.jpg;dinner-05.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/dinner-06.jpg;dinner-06.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du soir ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/event-01.jpg;event-01.jpg;evenement;a_regenerer;base;Photo evenementielle montrant scene de service ou evenement.;pato-master/index.html;1
pato-master;pato-master/images/event-02.jpg;event-02.jpg;evenement;a_regenerer;base;Photo evenementielle montrant scene de service ou evenement.;pato-master/index.html;1
pato-master;pato-master/images/event-06.jpg;event-06.jpg;evenement;a_regenerer;base;Photo evenementielle montrant scene de service ou evenement.;pato-master/index.html;1
pato-master;pato-master/images/header-menu-01.jpg;header-menu-01.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/about.html | pato-master/menu.html;2
pato-master;pato-master/images/header-menu-02.jpg;header-menu-02.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/menu.html;1
pato-master;pato-master/images/icons/clock-icon.png;clock-icon.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/contact.html;1
pato-master;pato-master/images/icons/favicon.png;favicon.png;branding;optionnel;base;Logo, favicon ou icone de marque. A refaire seulement si tu veux aussi rebrander cet element.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/icons/icon-position-map.png;icon-position-map.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/contact.html;1
pato-master;pato-master/images/icons/logo.png;logo.png;branding;optionnel;base;Logo, favicon ou icone de marque. A refaire seulement si tu veux aussi rebrander cet element.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/icons/logo2.png;logo2.png;branding;optionnel;base;Logo, favicon ou icone de marque. A refaire seulement si tu veux aussi rebrander cet element.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/icons/map-icon.png;map-icon.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/contact.html;1
pato-master;pato-master/images/icons/pattern1.png;pattern1.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/css/util.css;1
pato-master;pato-master/images/icons/pattern2.png;pattern2.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/css/util.css;1
pato-master;pato-master/images/icons/pattern3.png;pattern3.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/css/util.css;1
pato-master;pato-master/images/icons/phone-icon.png;phone-icon.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/contact.html;1
pato-master;pato-master/images/icons/video-16-9.jpg;video-16-9.jpg;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;pato-master/about.html | pato-master/index.html;2
pato-master;pato-master/images/intro-01.jpg;intro-01.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;pato-master/index.html;1
pato-master;pato-master/images/intro-02.jpg;intro-02.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;pato-master/index.html;1
pato-master;pato-master/images/intro-04.jpg;intro-04.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;pato-master/index.html;1
pato-master;pato-master/images/lunch-01.jpg;lunch-01.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/lunch-02.jpg;lunch-02.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/lunch-03.jpg;lunch-03.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/lunch-04.jpg;lunch-04.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/lunch-05.jpg;lunch-05.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/lunch-06.jpg;lunch-06.jpg;plat;a_regenerer;base;Photo culinaire montrant plat du midi ou assiette de restaurant.;pato-master/menu.html;1
pato-master;pato-master/images/master-slides-01.jpg;master-slides-01.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;pato-master/index.html;1
pato-master;pato-master/images/master-slides-02.jpg;master-slides-02.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;pato-master/index.html;1
pato-master;pato-master/images/our-menu-01.jpg;our-menu-01.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/index.html;1
pato-master;pato-master/images/our-menu-05.jpg;our-menu-05.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/index.html;1
pato-master;pato-master/images/our-menu-08.jpg;our-menu-08.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/index.html;1
pato-master;pato-master/images/our-menu-10.jpg;our-menu-10.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/index.html;1
pato-master;pato-master/images/our-menu-13.jpg;our-menu-13.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/index.html;1
pato-master;pato-master/images/our-menu-16.jpg;our-menu-16.jpg;plat;a_regenerer;base;Photo culinaire montrant plat, assiette ou visuel de carte.;pato-master/index.html;1
pato-master;pato-master/images/our-story-01.jpg;our-story-01.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;pato-master/about.html | pato-master/index.html;2
pato-master;pato-master/images/our-story-02.jpg;our-story-02.jpg;a-propos;a_regenerer;base;Photo section a propos montrant interieur, equipe ou scene de marque.;pato-master/about.html;1
pato-master;pato-master/images/photo-gallery-01.jpg;photo-gallery-01.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-02.jpg;photo-gallery-02.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-03.jpg;photo-gallery-03.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-04.jpg;photo-gallery-04.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/photo-gallery-05.jpg;photo-gallery-05.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-06.jpg;photo-gallery-06.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-07.jpg;photo-gallery-07.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-08.jpg;photo-gallery-08.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/photo-gallery-09.jpg;photo-gallery-09.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-10.jpg;photo-gallery-10.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-11.jpg;photo-gallery-11.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-12.jpg;photo-gallery-12.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/photo-gallery-13.jpg;photo-gallery-13.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-14.jpg;photo-gallery-14.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-15.jpg;photo-gallery-15.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-16.jpg;photo-gallery-16.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-17.jpg;photo-gallery-17.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-18.jpg;photo-gallery-18.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-19.jpg;photo-gallery-19.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-20.jpg;photo-gallery-20.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-21.jpg;photo-gallery-21.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/gallery.html;2
pato-master;pato-master/images/photo-gallery-thumb-01.jpg;photo-gallery-thumb-01.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-02.jpg;photo-gallery-thumb-02.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-03.jpg;photo-gallery-thumb-03.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-04.jpg;photo-gallery-thumb-04.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/photo-gallery-thumb-05.jpg;photo-gallery-thumb-05.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-06.jpg;photo-gallery-thumb-06.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-07.jpg;photo-gallery-thumb-07.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-08.jpg;photo-gallery-thumb-08.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/photo-gallery-thumb-09.jpg;photo-gallery-thumb-09.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-10.jpg;photo-gallery-thumb-10.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-11.jpg;photo-gallery-thumb-11.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;16
pato-master;pato-master/images/photo-gallery-thumb-12.jpg;photo-gallery-thumb-12.jpg;galerie;a_regenerer;base;Photo de galerie montrant ambiance, salle, detail ou plat pour galerie.;pato-master/about.html | pato-master/blog-detail.html | pato-master/blog.html | pato-master/contact.html | pato-master/gallery.html | pato-master/index.html | pato-master/menu.html | pato-master/reservation.html;8
pato-master;pato-master/images/slide1-01.jpg;slide1-01.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;pato-master/index.html;1
pato-master;pato-master/vendor/jqueryui/images/ui-icons_444444_256x240.png;ui-icons_444444_256x240.png;ui-technique;ignorer;256x240;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/jqueryui/jquery-ui.css | pato-master/vendor/jqueryui/jquery-ui.min.css | pato-master/vendor/jqueryui/jquery-ui.theme.css | pato-master/vendor/jqueryui/jquery-ui.theme.min.css;8
pato-master;pato-master/vendor/jqueryui/images/ui-icons_555555_256x240.png;ui-icons_555555_256x240.png;ui-technique;ignorer;256x240;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/jqueryui/jquery-ui.css | pato-master/vendor/jqueryui/jquery-ui.min.css | pato-master/vendor/jqueryui/jquery-ui.theme.css | pato-master/vendor/jqueryui/jquery-ui.theme.min.css;4
pato-master;pato-master/vendor/jqueryui/images/ui-icons_777620_256x240.png;ui-icons_777620_256x240.png;ui-technique;ignorer;256x240;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/jqueryui/jquery-ui.css | pato-master/vendor/jqueryui/jquery-ui.min.css | pato-master/vendor/jqueryui/jquery-ui.theme.css | pato-master/vendor/jqueryui/jquery-ui.theme.min.css;4
pato-master;pato-master/vendor/jqueryui/images/ui-icons_777777_256x240.png;ui-icons_777777_256x240.png;ui-technique;ignorer;256x240;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/jqueryui/jquery-ui.css | pato-master/vendor/jqueryui/jquery-ui.min.css | pato-master/vendor/jqueryui/jquery-ui.theme.css | pato-master/vendor/jqueryui/jquery-ui.theme.min.css;4
pato-master;pato-master/vendor/jqueryui/images/ui-icons_cc0000_256x240.png;ui-icons_cc0000_256x240.png;ui-technique;ignorer;256x240;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/jqueryui/jquery-ui.css | pato-master/vendor/jqueryui/jquery-ui.min.css | pato-master/vendor/jqueryui/jquery-ui.theme.css | pato-master/vendor/jqueryui/jquery-ui.theme.min.css;4
pato-master;pato-master/vendor/jqueryui/images/ui-icons_ffffff_256x240.png;ui-icons_ffffff_256x240.png;ui-technique;ignorer;256x240;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/jqueryui/jquery-ui.css | pato-master/vendor/jqueryui/jquery-ui.min.css | pato-master/vendor/jqueryui/jquery-ui.theme.css | pato-master/vendor/jqueryui/jquery-ui.theme.min.css;4
pato-master;pato-master/vendor/lightbox2/images/close.png;close.png;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/lightbox2/css/lightbox.css | pato-master/vendor/lightbox2/css/lightbox.min.css;4
pato-master;pato-master/vendor/lightbox2/images/loading.gif;loading.gif;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/lightbox2/css/lightbox.css | pato-master/vendor/lightbox2/css/lightbox.min.css;4
pato-master;pato-master/vendor/lightbox2/images/next.png;next.png;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/lightbox2/css/lightbox.css | pato-master/vendor/lightbox2/css/lightbox.min.css;4
pato-master;pato-master/vendor/lightbox2/images/prev.png;prev.png;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/lightbox2/css/lightbox.css | pato-master/vendor/lightbox2/css/lightbox.min.css;4
pato-master;pato-master/vendor/slick/ajax-loader.gif;ajax-loader.gif;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/slick/slick-theme.css | pato-master/vendor/slick/slick-theme.scss;2
pato-master;pato-master/vendor/slick/fonts/slick.svg;slick.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;pato-master/vendor/slick/slick-theme.css;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/avatars/12.png;12.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/avatars/2.png;2.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/avatars/3.png;3.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/avatars/7.png;7.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/chef-1.png;chef-1.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/chef-2.png;chef-2.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/chef-3.png;chef-3.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/chef-4.png;chef-4.png;portrait;a_regenerer;base;Portrait photo de portrait equipe, chef ou client.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/dishes-hero.png;dishes-hero.png;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant plat, assiette ou visuel de carte.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/free-blog-1.png;free-blog-1.png;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/free-blog-2.png;free-blog-2.png;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/free-blog-3.png;free-blog-3.png;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/mint.png;mint.png;decor-ui;optionnel;base;Element decoratif ou UI. Remplacement facultatif, pas prioritaire pour la personnalisation photo.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/pizza.png;pizza.png;plat-detoure;a_regenerer;base;Visuel PNG detoure montrant pizza ou specialite italienne.;restaurant-1.0.0/index.html;1
restaurant-1.0.0;restaurant-1.0.0/assets/img/restaurant-about-us.png;restaurant-about-us.png;a-propos-detoure;a_regenerer;base;Visuel PNG detoure pour section a propos montrant interieur, equipe ou scene de marque.;restaurant-1.0.0/index.html;1
shared;shared/logo-ma-vitrine-online.svg;logo-ma-vitrine-online.svg;branding;garder;base;Logo commun deja personnalise, a conserver tel quel.;burgerking-main/index.html | index.html | shared/ma-vitrine-online.js;6
templatemo_507_victory;templatemo_507_victory/fonts/fontawesome-webfont.svg;fontawesome-webfont.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;templatemo_507_victory/css/fontAwesome.css;1
templatemo_507_victory;templatemo_507_victory/fonts/glyphicons-halflings-regular.svg;glyphicons-halflings-regular.svg;ui-technique;ignorer;base;Asset technique de theme ou de librairie, inutile pour ton script photo.;templatemo_507_victory/css/bootstrap.css | templatemo_507_victory/css/bootstrap.min.css;2
templatemo_507_victory;templatemo_507_victory/img/banner-bg.jpg;banner-bg.jpg;hero-background;a_regenerer;base;Grand visuel hero ou fond principal montrant grand visuel hero ou fond principal.;templatemo_507_victory/css/templatemo-style.css;1
templatemo_507_victory;templatemo_507_victory/img/blog_item_01.jpg;blog_item_01.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;templatemo_507_victory/blog.html;1
templatemo_507_victory;templatemo_507_victory/img/blog_item_02.jpg;blog_item_02.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;templatemo_507_victory/blog.html;1
templatemo_507_victory;templatemo_507_victory/img/blog_item_03.jpg;blog_item_03.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;templatemo_507_victory/blog.html;1
templatemo_507_victory;templatemo_507_victory/img/blog_item_04.jpg;blog_item_04.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;templatemo_507_victory/blog.html;1
templatemo_507_victory;templatemo_507_victory/img/blog_post_01.jpg;blog_post_01.jpg;editorial;a_regenerer;base;Photo editoriale pour illustrer photo editoriale ou storytelling.;templatemo_507_victory/index.html;1
